ANO;NIVEL;NIVEL_DSG;RESIDENT;cod
2011;8;Subsecção;186;13121003008
2011;8;Subsecção;89;13121003009
2011;8;Subsecção;115;13121003010
2011;8;Subsecção;37;13121003011
2011;8;Subsecção;366;13121003101
2011;8;Subsecção;134;13121003102
2011;8;Subsecção;69;13121003201
2011;8;Subsecção;420;13121003202
2011;8;Subsecção;58;13121003203
2011;8;Subsecção;132;13121003301
2011;8;Subsecção;475;13121003302
2011;8;Subsecção;226;13121003303
2011;8;Subsecção;413;13121003401
2011;8;Subsecção;200;13121003501
2011;8;Subsecção;50;13121003502
2011;8;Subsecção;3;13121003503
2011;8;Subsecção;63;13121003504
2011;8;Subsecção;0;13121003505
2011;8;Subsecção;77;13121003506
2011;8;Subsecção;10;13121003507
2011;8;Subsecção;14;13121003601
2011;8;Subsecção;17;13121003602
2011;8;Subsecção;21;13121003603
2011;8;Subsecção;98;13121003604
2011;8;Subsecção;310;13121003605
2011;8;Subsecção;344;13121003701
2011;8;Subsecção;99;13121003702
2011;8;Subsecção;4;13121003703
2011;8;Subsecção;355;13121003801
2011;8;Subsecção;45;13121003901
2011;8;Subsecção;36;13121003902
2011;8;Subsecção;187;13121003903
2011;8;Subsecção;44;13121003904
2011;8;Subsecção;63;13121003905
2011;8;Subsecção;128;13121003906
2011;8;Subsecção;147;13121003907
2011;8;Subsecção;134;13121004001
2011;8;Subsecção;357;13121004002
2011;8;Subsecção;82;13121004003
2011;8;Subsecção;458;13121004101
2011;8;Subsecção;243;13121004201
2011;8;Subsecção;46;13121004202
2011;8;Subsecção;87;13121004203
2011;8;Subsecção;283;13121004301
2011;8;Subsecção;157;13121004302
2011;8;Subsecção;159;13121004303
2011;8;Subsecção;111;13121004401
2011;8;Subsecção;419;13121004501
2011;8;Subsecção;80;13121004502
2011;8;Subsecção;73;13121004503
2011;8;Subsecção;84;13121004504
2011;8;Subsecção;58;13121004601
2011;8;Subsecção;163;13121004602
2011;8;Subsecção;357;13121004701
2011;8;Subsecção;66;13121004702
2011;8;Subsecção;109;13121004703
2011;8;Subsecção;81;13121004801
2011;8;Subsecção;180;13121004802
2011;8;Subsecção;49;13121004803
2011;8;Subsecção;64;13121004804
2011;8;Subsecção;20;13121004805
2011;8;Subsecção;2;13121004901
2011;8;Subsecção;342;13121004902
2011;8;Subsecção;149;13121005001
2011;8;Subsecção;375;13121005002
2011;8;Subsecção;236;13121005101
2011;8;Subsecção;146;13121005102
2011;8;Subsecção;401;13121005201
2011;8;Subsecção;0;13121005202
2011;8;Subsecção;329;13121005203
2011;8;Subsecção;100;13121005204
2011;8;Subsecção;195;13121005301
2011;8;Subsecção;201;13121005302
2011;8;Subsecção;64;13121005303
2011;8;Subsecção;38;13121005304
2011;8;Subsecção;0;13121005305
2011;8;Subsecção;19;13121005306
2011;8;Subsecção;9;13121005307
2011;8;Subsecção;12;13121005308
2011;8;Subsecção;16;13121005309
2011;8;Subsecção;76;13121005401
2011;8;Subsecção;24;13121005402
2011;8;Subsecção;6;13121005403
2011;8;Subsecção;403;13121005404
2011;8;Subsecção;125;13121005405
2011;8;Subsecção;75;13121005501
2011;8;Subsecção;136;13121005502
2011;8;Subsecção;101;13121005503
2011;8;Subsecção;114;13121005504
2011;8;Subsecção;103;13121005505
2011;8;Subsecção;404;13121005601
2011;8;Subsecção;46;13121005602
2011;8;Subsecção;103;13121005701
2011;8;Subsecção;16;13121005702
2011;8;Subsecção;76;13121005703
2011;8;Subsecção;368;13121005704
2011;8;Subsecção;45;13121005705
2011;8;Subsecção;127;13121005801
2011;8;Subsecção;125;13121005802
2011;8;Subsecção;55;13121005803
2011;8;Subsecção;35;13121005901
2011;8;Subsecção;41;13121005902
2011;8;Subsecção;321;13121005903
2011;8;Subsecção;311;13121006001
2011;8;Subsecção;162;13121006002
2011;8;Subsecção;381;13121006101
2011;8;Subsecção;373;13121006201
2011;8;Subsecção;89;13121006202
2011;8;Subsecção;64;13121006203
2011;8;Subsecção;167;13121006204
2011;8;Subsecção;48;13121006205
2011;8;Subsecção;53;13121006206
2011;8;Subsecção;635;13121006301
2011;8;Subsecção;615;13121006401
2011;8;Subsecção;75;13121006501
2011;8;Subsecção;45;13121006502
2011;8;Subsecção;184;13121006503
2011;8;Subsecção;164;13121006504
2011;8;Subsecção;4;13121006601
2011;8;Subsecção;3;13121006602
2011;8;Subsecção;248;13121006603
2011;8;Subsecção;153;13121006604
2011;8;Subsecção;515;13121006701
2011;8;Subsecção;448;13121006801
2011;8;Subsecção;104;13121006802
2011;8;Subsecção;64;13121006803
2011;8;Subsecção;245;13121006901
2011;8;Subsecção;264;13121006902
2011;8;Subsecção;486;13121007001
2011;8;Subsecção;0;13121007002
2011;8;Subsecção;0;13121007101
2011;8;Subsecção;55;13121007102
2011;8;Subsecção;88;13121007103
2011;8;Subsecção;219;13121007104
2011;8;Subsecção;68;13121007201
2011;8;Subsecção;78;13121007202
2011;8;Subsecção;479;13121007203
2011;8;Subsecção;59;13121007204
2011;8;Subsecção;10;13121007205
2011;8;Subsecção;75;13121007301
2011;8;Subsecção;213;13121007302
2011;8;Subsecção;84;13121007303
2011;8;Subsecção;91;13121007304
2011;8;Subsecção;303;13121007401
2011;8;Subsecção;0;13121007402
2011;8;Subsecção;258;13121007501
2011;8;Subsecção;280;13121007502
2011;8;Subsecção;207;13121007601
2011;8;Subsecção;196;13121007602
2011;8;Subsecção;439;13121007701
2011;8;Subsecção;356;13121007801
2011;8;Subsecção;98;13121007802
2011;8;Subsecção;141;13121007803
2011;8;Subsecção;0;13121007804
2011;8;Subsecção;359;13121007901
2011;8;Subsecção;144;13121007902
2011;8;Subsecção;180;13121008001
2011;8;Subsecção;54;13121008002
2011;8;Subsecção;104;13121008003
2011;8;Subsecção;175;13121008004
2011;8;Subsecção;283;13121008101
2011;8;Subsecção;595;13121008201
2011;8;Subsecção;232;13121008301
2011;8;Subsecção;191;13121008302
2011;8;Subsecção;79;13121008303
2011;8;Subsecção;66;13121008304
2011;8;Subsecção;99;13121008401
2011;8;Subsecção;133;13121008402
2011;8;Subsecção;297;13121008403
2011;8;Subsecção;171;13121008501
2011;8;Subsecção;335;13121008502
2011;8;Subsecção;93;13121008503
2011;8;Subsecção;142;13121008504
2011;8;Subsecção;43;13121008505
2011;8;Subsecção;215;13121008601
2011;8;Subsecção;100;13121008602
2011;8;Subsecção;179;13121008603
2011;8;Subsecção;468;13121008701
2011;8;Subsecção;416;13121008801
2011;8;Subsecção;545;13121008901
2011;8;Subsecção;0;13121100101
2011;8;Subsecção;382;13121100102
2011;8;Subsecção;76;13121100103
2011;8;Subsecção;40;13121100104
2011;8;Subsecção;52;13121100105
2011;8;Subsecção;39;13121100106
2011;8;Subsecção;12;13121100107
2011;8;Subsecção;0;13121100108
2011;8;Subsecção;30;13121100109
2011;8;Subsecção;21;13121100110
2011;8;Subsecção;321;13121100201
2011;8;Subsecção;31;13121100202
2011;8;Subsecção;411;13121100203
2011;8;Subsecção;75;13121100301
2011;8;Subsecção;6;13121100302
2011;8;Subsecção;2;13121100303
2011;8;Subsecção;187;13121100304
2011;8;Subsecção;83;13121100305
2011;8;Subsecção;50;13121100306
2011;8;Subsecção;82;13121100307
2011;8;Subsecção;78;13121100308
2011;8;Subsecção;0;13121100309
2011;8;Subsecção;26;13121100310
2011;8;Subsecção;51;13121100311
2011;8;Subsecção;143;13121100401
2011;8;Subsecção;32;13121100402
2011;8;Subsecção;21;13121100403
2011;8;Subsecção;7;13121100404
2011;8;Subsecção;68;13121100405
2011;8;Subsecção;410;13121100406
2011;8;Subsecção;2;13121100407
2011;8;Subsecção;508;13121100501
2011;8;Subsecção;224;13121100502
2011;8;Subsecção;130;13121100503
2011;8;Subsecção;18;13121100504
2011;8;Subsecção;100;13121100601
2011;8;Subsecção;37;13121100602
2011;8;Subsecção;186;13121100603
2011;8;Subsecção;235;13121100604
2011;8;Subsecção;67;13121100605
2011;8;Subsecção;0;13121100701
2011;8;Subsecção;0;13121100702
2011;8;Subsecção;47;13121100703
2011;8;Subsecção;459;13121100704
2011;8;Subsecção;45;13121100801
2011;8;Subsecção;48;13121100802
2011;8;Subsecção;229;13121100803
2011;8;Subsecção;478;13121100804
2011;8;Subsecção;708;13121100901
2011;8;Subsecção;152;13121101001
2011;8;Subsecção;200;13121101002
2011;8;Subsecção;4;13121101003
2011;8;Subsecção;217;13121101004
2011;8;Subsecção;398;13121101101
2011;8;Subsecção;0;13121101102
2011;8;Subsecção;199;13121101103
2011;8;Subsecção;117;13121101104
2011;8;Subsecção;143;13121101105
2011;8;Subsecção;0;13121101106
2011;8;Subsecção;387;13121101107
2011;8;Subsecção;685;13121101201
2011;8;Subsecção;258;13121101301
2011;8;Subsecção;45;13121101302
2011;8;Subsecção;28;13121101303
2011;8;Subsecção;19;13121101304
2011;8;Subsecção;513;13121101305
2011;8;Subsecção;486;13121101401
2011;8;Subsecção;92;13121101402
2011;8;Subsecção;2;13121101501
2011;8;Subsecção;0;13121101502
2011;8;Subsecção;123;13121101503
2011;8;Subsecção;359;13121101504
2011;8;Subsecção;82;13121101505
2011;8;Subsecção;257;13121101506
2011;8;Subsecção;307;13121101601
2011;8;Subsecção;87;13121101602
2011;8;Subsecção;39;13121101603
2011;8;Subsecção;100;13121101604
2011;8;Subsecção;40;13121101605
2011;8;Subsecção;11;13121101606
2011;8;Subsecção;7;13121101607
2011;8;Subsecção;0;13121101608
2011;8;Subsecção;26;13121101609
2011;8;Subsecção;390;13121101701
2011;8;Subsecção;435;13121101801
2011;8;Subsecção;99;13121101901
2011;8;Subsecção;205;13121101902
2011;8;Subsecção;132;13121102001
2011;8;Subsecção;413;13121102002
2011;8;Subsecção;248;13121102101
2011;8;Subsecção;0;13121102102
2011;8;Subsecção;152;13121102103
2011;8;Subsecção;164;13121102104
2011;8;Subsecção;38;13121102201
2011;8;Subsecção;14;13121102202
2011;8;Subsecção;29;13121102203
2011;8;Subsecção;73;13121102204
2011;8;Subsecção;17;13121102205
2011;8;Subsecção;16;13121102206
2011;8;Subsecção;133;13121102207
2011;8;Subsecção;26;13121102208
2011;8;Subsecção;35;13121102209
2011;8;Subsecção;88;13121102210
2011;8;Subsecção;41;13121102211
2011;8;Subsecção;43;13121102212
2011;8;Subsecção;72;13121102213
2011;8;Subsecção;630;13121102301
2011;8;Subsecção;199;13121102302
2011;8;Subsecção;0;13121102303
2011;8;Subsecção;554;13121102401
2011;8;Subsecção;216;13121102501
2011;8;Subsecção;55;13121102502
2011;8;Subsecção;156;13121102503
2011;8;Subsecção;71;13121102504
2011;8;Subsecção;349;13121102601
2011;8;Subsecção;156;13121102602
2011;8;Subsecção;245;13121102701
2011;8;Subsecção;31;13121102702
2011;8;Subsecção;294;13121102801
2011;8;Subsecção;149;13121102802
2011;8;Subsecção;284;13121102803
2011;8;Subsecção;779;13121102901
2011;8;Subsecção;271;13121103001
2011;8;Subsecção;75;13121103002
2011;8;Subsecção;98;13121103003
2011;8;Subsecção;273;13121103004
2011;8;Subsecção;188;13121103101
2011;8;Subsecção;125;13121103102
2011;8;Subsecção;50;13121103103
2011;8;Subsecção;187;13121103104
2011;8;Subsecção;0;13121103201
2011;8;Subsecção;21;13121103202
2011;8;Subsecção;35;13121103203
2011;8;Subsecção;81;13121103204
2011;8;Subsecção;269;13121103205
2011;8;Subsecção;36;13121103206
2011;8;Subsecção;0;13121103301
2011;8;Subsecção;108;13121103302
2011;8;Subsecção;78;13121103303
2011;8;Subsecção;137;13121103304
2011;8;Subsecção;62;13121103305
2011;8;Subsecção;80;13121103306
2011;8;Subsecção;75;13121103307
2011;8;Subsecção;138;13121103308
2011;8;Subsecção;56;13121103401
2011;8;Subsecção;271;13121103402
2011;8;Subsecção;128;13121103403
2011;8;Subsecção;57;13121103404
2011;8;Subsecção;74;13121103405
2011;8;Subsecção;40;13121103406
2011;8;Subsecção;36;13121103407
2011;8;Subsecção;121;13121103501
2011;8;Subsecção;454;13121103502
2011;8;Subsecção;160;13121103601
2011;8;Subsecção;177;13121103602
2011;8;Subsecção;181;13121103603
2011;8;Subsecção;188;13121103604
2011;8;Subsecção;378;13121103701
2011;8;Subsecção;208;13121103801
2011;8;Subsecção;157;13121103802
2011;8;Subsecção;216;13121103803
2011;8;Subsecção;286;13121103901
2011;8;Subsecção;0;13121103902
2011;8;Subsecção;253;13121103903
2011;8;Subsecção;59;13121103904
2011;8;Subsecção;224;13121104001
2011;8;Subsecção;273;13121104002
2011;8;Subsecção;39;13121104003
2011;8;Subsecção;37;13121104004
2011;8;Subsecção;177;13121104101
2011;8;Subsecção;84;13121104102
2011;8;Subsecção;132;13121104103
2011;8;Subsecção;119;13121104104
2011;8;Subsecção;83;13121104105
2011;8;Subsecção;248;13121104201
2011;8;Subsecção;11;13121104202
2011;8;Subsecção;475;13121104203
2011;8;Subsecção;143;13121104301
2011;8;Subsecção;59;13121104302
2011;8;Subsecção;173;13121104303
2011;8;Subsecção;95;13121104304
2011;8;Subsecção;144;13121104305
2011;8;Subsecção;29;13121104306
2011;8;Subsecção;59;13121104307
2011;8;Subsecção;160;13121104401
2011;8;Subsecção;256;13121104402
2011;8;Subsecção;11;13121104501
2011;8;Subsecção;179;13121104502
2011;8;Subsecção;249;13121104503
2011;8;Subsecção;116;13121104601
2011;8;Subsecção;49;13121104602
2011;8;Subsecção;35;13121104603
2011;8;Subsecção;58;13121104604
2011;8;Subsecção;0;13121104605
2011;8;Subsecção;107;13121104606
2011;8;Subsecção;15;13121104607
2011;8;Subsecção;22;13121104608
2011;8;Subsecção;67;13121104609
2011;8;Subsecção;41;13121104610
2011;8;Subsecção;496;13121104701
2011;8;Subsecção;38;13121104801
2011;8;Subsecção;46;13121104802
2011;8;Subsecção;29;13121104803
2011;8;Subsecção;39;13121104804
2011;8;Subsecção;54;13121104805
2011;8;Subsecção;50;13121104806
2011;8;Subsecção;419;13121104807
2011;8;Subsecção;202;13121104808
2011;8;Subsecção;4;13121104809
2011;8;Subsecção;5;13121104810
2011;8;Subsecção;4;13121104811
2011;8;Subsecção;0;13121104812
2011;8;Subsecção;16;13121104813
2011;8;Subsecção;112;13121104901
2011;8;Subsecção;64;13121104902
2011;8;Subsecção;142;13121104903
2011;8;Subsecção;146;13121104904
2011;8;Subsecção;22;13121104905
2011;8;Subsecção;430;13121105001
2011;8;Subsecção;294;13121105002
2011;8;Subsecção;534;13121105101
2011;8;Subsecção;285;13121105201
2011;8;Subsecção;232;13121105202
2011;8;Subsecção;135;13121105301
2011;8;Subsecção;4;13121105302
2011;8;Subsecção;0;13121105303
2011;8;Subsecção;24;13121105304
2011;8;Subsecção;49;13121105305
2011;8;Subsecção;250;13121105306
2011;8;Subsecção;45;13121105307
2011;8;Subsecção;539;13121105401
2011;8;Subsecção;114;13121105501
2011;8;Subsecção;235;13121105502
2011;8;Subsecção;307;13121105503
2011;8;Subsecção;699;13121105601
2011;8;Subsecção;142;13121105701
2011;8;Subsecção;326;13121105702
2011;8;Subsecção;108;13121105801
2011;8;Subsecção;10;13121105802
2011;8;Subsecção;113;13121105803
2011;8;Subsecção;127;13121105804
2011;8;Subsecção;690;13121105901
2011;8;Subsecção;88;13121106001
2011;8;Subsecção;5;13121106002
2011;8;Subsecção;232;13121106003
2011;8;Subsecção;117;13121106004
2011;8;Subsecção;59;13121106005
2011;8;Subsecção;79;13121106006
2011;8;Subsecção;71;13121106007
2011;8;Subsecção;0;13121106008
2011;8;Subsecção;72;13121106101
2011;8;Subsecção;123;13121106102
2011;8;Subsecção;146;13121106103
2011;8;Subsecção;169;13121106104
2011;8;Subsecção;744;13121106201
2011;8;Subsecção;230;13121200101
2011;8;Subsecção;294;13121200102
2011;8;Subsecção;0;13121200103
2011;8;Subsecção;148;13121200201
2011;8;Subsecção;155;13121200202
2011;8;Subsecção;195;13121200203
2011;8;Subsecção;355;13121200301
2011;8;Subsecção;184;13121200302
2011;8;Subsecção;41;13121200401
2011;8;Subsecção;247;13121200402
2011;8;Subsecção;115;13121200403
2011;8;Subsecção;199;13121200501
2011;8;Subsecção;308;13121200502
2011;8;Subsecção;278;13121200601
2011;8;Subsecção;131;13121200602
2011;8;Subsecção;17;13121200603
2011;8;Subsecção;233;13121200701
2011;8;Subsecção;129;13121200702
2011;8;Subsecção;223;13121200801
2011;8;Subsecção;220;13121200802
2011;8;Subsecção;161;13121200901
2011;8;Subsecção;65;13121200902
2011;8;Subsecção;83;13121200903
2011;8;Subsecção;28;13121200904
2011;8;Subsecção;95;13121201001
2011;8;Subsecção;62;13121201002
2011;8;Subsecção;49;13121201003
2011;8;Subsecção;61;13121201004
2011;8;Subsecção;116;13121201005
2011;8;Subsecção;145;13121201006
2011;8;Subsecção;34;13121201101
2011;8;Subsecção;99;13121201102
2011;8;Subsecção;11;13121201103
2011;8;Subsecção;257;13121201104
2011;8;Subsecção;104;13121201201
2011;8;Subsecção;84;13121201202
2011;8;Subsecção;182;13121201203
2011;8;Subsecção;55;13121201204
2011;8;Subsecção;275;13121201301
2011;8;Subsecção;100;13121201302
2011;8;Subsecção;88;13121201303
2011;8;Subsecção;2;13121201304
2011;8;Subsecção;320;13121201401
2011;8;Subsecção;84;13121201402
2011;8;Subsecção;80;13121201501
2011;8;Subsecção;151;13121201502
2011;8;Subsecção;37;13121201503
2011;8;Subsecção;18;13121201504
2011;8;Subsecção;6;13121201505
2011;8;Subsecção;10;13121201506
2011;8;Subsecção;0;13121201507
2011;8;Subsecção;73;13121201508
2011;8;Subsecção;141;13121201601
2011;8;Subsecção;81;13121201602
2011;8;Subsecção;133;13121201603
2011;8;Subsecção;20;13121201604
2011;8;Subsecção;85;13121201605
2011;8;Subsecção;151;13121201701
2011;8;Subsecção;40;13121201702
2011;8;Subsecção;61;13121201703
2011;8;Subsecção;82;13121201704
2011;8;Subsecção;21;13121201705
2011;8;Subsecção;96;13121201801
2011;8;Subsecção;0;13121201802
2011;8;Subsecção;33;13121201803
2011;8;Subsecção;26;13121201804
2011;8;Subsecção;5;13121201805
2011;8;Subsecção;7;13121201806
2011;8;Subsecção;16;13121201807
2011;8;Subsecção;31;13121201808
2011;8;Subsecção;200;13121201901
2011;8;Subsecção;123;13121201902
2011;8;Subsecção;36;13121201903
2011;8;Subsecção;0;13121202001
2011;8;Subsecção;5;13121202002
2011;8;Subsecção;14;13121202003
2011;8;Subsecção;9;13121202004
2011;8;Subsecção;0;13121202005
2011;8;Subsecção;9;13121202006
2011;8;Subsecção;0;13121202007
2011;8;Subsecção;3;13121202008
2011;8;Subsecção;0;13121202009
2011;8;Subsecção;0;13121202010
2011;8;Subsecção;52;13121202011
2011;8;Subsecção;12;13121202012
2011;8;Subsecção;1;13121202013
2011;8;Subsecção;0;13121202014
2011;8;Subsecção;141;13121202015
2011;8;Subsecção;29;13121202016
2011;8;Subsecção;196;13121202101
2011;8;Subsecção;133;13121202102
2011;8;Subsecção;155;13121202201
2011;8;Subsecção;126;13121202202
2011;8;Subsecção;0;13121202203
2011;8;Subsecção;119;13121202204
2011;8;Subsecção;229;13121300101
2011;8;Subsecção;238;13121300102
2011;8;Subsecção;37;13121300201
2011;8;Subsecção;15;13121300202
2011;8;Subsecção;88;13121300203
2011;8;Subsecção;63;13121300204
2011;8;Subsecção;101;13121300205
2011;8;Subsecção;50;13121300206
2011;8;Subsecção;0;13121300207
2011;8;Subsecção;21;13121300208
2011;8;Subsecção;10;13121300209
2011;8;Subsecção;20;13121300210
2011;8;Subsecção;98;13121300301
2011;8;Subsecção;46;13121300302
2011;8;Subsecção;94;13121300303
2011;8;Subsecção;11;13121300304
2011;8;Subsecção;85;13121300305
2011;8;Subsecção;155;13121300306
2011;8;Subsecção;14;13121300307
2011;8;Subsecção;44;13121300308
2011;8;Subsecção;40;13121300309
2011;8;Subsecção;52;13121300401
2011;8;Subsecção;147;13121300402
2011;8;Subsecção;0;13121300403
2011;8;Subsecção;57;13121300404
2011;8;Subsecção;18;13121300405
2011;8;Subsecção;35;13121300406
2011;8;Subsecção;24;13121300407
2011;8;Subsecção;12;13121300408
2011;8;Subsecção;18;13121300409
2011;8;Subsecção;42;13121300410
2011;8;Subsecção;42;13121300411
2011;8;Subsecção;5;13121400101
2011;8;Subsecção;160;13121400102
2011;8;Subsecção;46;13121400103
2011;8;Subsecção;13;13121400104
2011;8;Subsecção;87;13121400105
2011;8;Subsecção;5;13121400106
2011;8;Subsecção;1;13121400107
2011;8;Subsecção;37;13121400108
2011;8;Subsecção;62;13121400201
2011;8;Subsecção;33;13121400202
2011;8;Subsecção;12;13121400203
2011;8;Subsecção;204;13121400204
2011;8;Subsecção;56;13121400205
2011;8;Subsecção;142;13121400301
2011;8;Subsecção;127;13121400302
2011;8;Subsecção;33;13121400303
2011;8;Subsecção;88;13121400304
2011;8;Subsecção;0;13121400401
2011;8;Subsecção;69;13121400402
2011;8;Subsecção;56;13121400403
2011;8;Subsecção;173;13121400404
2011;8;Subsecção;39;13121400405
2011;8;Subsecção;36;13121400501
2011;8;Subsecção;183;13121400502
2011;8;Subsecção;0;13121400503
2011;8;Subsecção;154;13121400504
2011;8;Subsecção;23;13121400505
2011;8;Subsecção;130;13121400506
2011;8;Subsecção;0;13121400507
2011;8;Subsecção;143;13121400601
2011;8;Subsecção;15;13121400602
2011;8;Subsecção;40;13121400603
2011;8;Subsecção;54;13121400604
2011;8;Subsecção;34;13121400701
2011;8;Subsecção;30;13121400702
2011;8;Subsecção;21;13121400703
2011;8;Subsecção;24;13121400704
2011;8;Subsecção;3;13121400705
2011;8;Subsecção;20;13121400706
2011;8;Subsecção;217;13121400707
2011;8;Subsecção;42;13121400708
2011;8;Subsecção;149;13121400709
2011;8;Subsecção;74;13121400801
2011;8;Subsecção;126;13121400802
2011;8;Subsecção;10;13121400803
2011;8;Subsecção;123;13121400804
2011;8;Subsecção;10;13121400805
2011;8;Subsecção;9;13121400806
2011;8;Subsecção;0;13121400807
2011;8;Subsecção;38;13121400808
2011;8;Subsecção;97;13121400901
2011;8;Subsecção;207;13121400902
2011;8;Subsecção;0;13121400903
2011;8;Subsecção;63;13121500101
2011;8;Subsecção;99;13121500102
2011;8;Subsecção;23;13121500103
2011;8;Subsecção;31;13121500104
2011;8;Subsecção;65;13121500105
2011;8;Subsecção;64;13121500106
2011;8;Subsecção;0;13121500107
2011;8;Subsecção;37;13121500108
2011;8;Subsecção;50;13121500201
2011;8;Subsecção;14;13121500202
2011;8;Subsecção;8;13121500203
2011;8;Subsecção;8;13121500204
2011;8;Subsecção;0;13121500205
2011;8;Subsecção;2;13121500206
2011;8;Subsecção;65;13121500207
2011;8;Subsecção;0;13121500208
2011;8;Subsecção;0;13121500209
2011;8;Subsecção;102;13121500210
2011;8;Subsecção;58;13121500301
2011;8;Subsecção;0;13121500302
2011;8;Subsecção;0;13121500303
2011;8;Subsecção;131;13121500304
2011;8;Subsecção;268;13121500305
2011;8;Subsecção;10;13121500401
2011;8;Subsecção;21;13121500402
2011;8;Subsecção;41;13121500403
2011;8;Subsecção;87;13121500404
2011;8;Subsecção;98;13121500405
2011;8;Subsecção;67;13121500406
2011;8;Subsecção;197;13121500501
2011;8;Subsecção;83;13121500502
2011;8;Subsecção;6;13121500503
2011;8;Subsecção;103;13121500504
2011;8;Subsecção;100;13121500505
