ANO;GEO_COD;NIVEL;NIVEL_DSG;RESIDENT
2011;13121003008;8;Subsecção;186
2011;13121003009;8;Subsecção;89
2011;13121003010;8;Subsecção;115
2011;13121003011;8;Subsecção;37
2011;13121003101;8;Subsecção;366
2011;13121003102;8;Subsecção;134
2011;13121003201;8;Subsecção;69
2011;13121003202;8;Subsecção;420
2011;13121003203;8;Subsecção;58
2011;13121003301;8;Subsecção;132
2011;13121003302;8;Subsecção;475
2011;13121003303;8;Subsecção;226
2011;13121003401;8;Subsecção;413
2011;13121003501;8;Subsecção;200
2011;13121003502;8;Subsecção;50
2011;13121003503;8;Subsecção;3
2011;13121003504;8;Subsecção;63
2011;13121003505;8;Subsecção;0
2011;13121003506;8;Subsecção;77
2011;13121003507;8;Subsecção;10
2011;13121003601;8;Subsecção;14
2011;13121003602;8;Subsecção;17
2011;13121003603;8;Subsecção;21
2011;13121003604;8;Subsecção;98
2011;13121003605;8;Subsecção;310
2011;13121003701;8;Subsecção;344
2011;13121003702;8;Subsecção;99
2011;13121003703;8;Subsecção;4
2011;13121003801;8;Subsecção;355
2011;13121003901;8;Subsecção;45
2011;13121003902;8;Subsecção;36
2011;13121003903;8;Subsecção;187
2011;13121003904;8;Subsecção;44
2011;13121003905;8;Subsecção;63
2011;13121003906;8;Subsecção;128
2011;13121003907;8;Subsecção;147
2011;13121004001;8;Subsecção;134
2011;13121004002;8;Subsecção;357
2011;13121004003;8;Subsecção;82
2011;13121004101;8;Subsecção;458
2011;13121004201;8;Subsecção;243
2011;13121004202;8;Subsecção;46
2011;13121004203;8;Subsecção;87
2011;13121004301;8;Subsecção;283
2011;13121004302;8;Subsecção;157
2011;13121004303;8;Subsecção;159
2011;13121004401;8;Subsecção;111
2011;13121004501;8;Subsecção;419
2011;13121004502;8;Subsecção;80
2011;13121004503;8;Subsecção;73
2011;13121004504;8;Subsecção;84
2011;13121004601;8;Subsecção;58
2011;13121004602;8;Subsecção;163
2011;13121004701;8;Subsecção;357
2011;13121004702;8;Subsecção;66
2011;13121004703;8;Subsecção;109
2011;13121004801;8;Subsecção;81
2011;13121004802;8;Subsecção;180
2011;13121004803;8;Subsecção;49
2011;13121004804;8;Subsecção;64
2011;13121004805;8;Subsecção;20
2011;13121004901;8;Subsecção;2
2011;13121004902;8;Subsecção;342
2011;13121005001;8;Subsecção;149
2011;13121005002;8;Subsecção;375
2011;13121005101;8;Subsecção;236
2011;13121005102;8;Subsecção;146
2011;13121005201;8;Subsecção;401
2011;13121005202;8;Subsecção;0
2011;13121005203;8;Subsecção;329
2011;13121005204;8;Subsecção;100
2011;13121005301;8;Subsecção;195
2011;13121005302;8;Subsecção;201
2011;13121005303;8;Subsecção;64
2011;13121005304;8;Subsecção;38
2011;13121005305;8;Subsecção;0
2011;13121005306;8;Subsecção;19
2011;13121005307;8;Subsecção;9
2011;13121005308;8;Subsecção;12
2011;13121005309;8;Subsecção;16
2011;13121005401;8;Subsecção;76
2011;13121005402;8;Subsecção;24
2011;13121005403;8;Subsecção;6
2011;13121005404;8;Subsecção;403
2011;13121005405;8;Subsecção;125
2011;13121005501;8;Subsecção;75
2011;13121005502;8;Subsecção;136
2011;13121005503;8;Subsecção;101
2011;13121005504;8;Subsecção;114
2011;13121005505;8;Subsecção;103
2011;13121005601;8;Subsecção;404
2011;13121005602;8;Subsecção;46
2011;13121005701;8;Subsecção;103
2011;13121005702;8;Subsecção;16
2011;13121005703;8;Subsecção;76
2011;13121005704;8;Subsecção;368
2011;13121005705;8;Subsecção;45
2011;13121005801;8;Subsecção;127
2011;13121005802;8;Subsecção;125
2011;13121005803;8;Subsecção;55
2011;13121005901;8;Subsecção;35
2011;13121005902;8;Subsecção;41
2011;13121005903;8;Subsecção;321
2011;13121006001;8;Subsecção;311
2011;13121006002;8;Subsecção;162
2011;13121006101;8;Subsecção;381
2011;13121006201;8;Subsecção;373
2011;13121006202;8;Subsecção;89
2011;13121006203;8;Subsecção;64
2011;13121006204;8;Subsecção;167
2011;13121006205;8;Subsecção;48
2011;13121006206;8;Subsecção;53
2011;13121006301;8;Subsecção;635
2011;13121006401;8;Subsecção;615
2011;13121006501;8;Subsecção;75
2011;13121006502;8;Subsecção;45
2011;13121006503;8;Subsecção;184
2011;13121006504;8;Subsecção;164
2011;13121006601;8;Subsecção;4
2011;13121006602;8;Subsecção;3
2011;13121006603;8;Subsecção;248
2011;13121006604;8;Subsecção;153
2011;13121006701;8;Subsecção;515
2011;13121006801;8;Subsecção;448
2011;13121006802;8;Subsecção;104
2011;13121006803;8;Subsecção;64
2011;13121006901;8;Subsecção;245
2011;13121006902;8;Subsecção;264
2011;13121007001;8;Subsecção;486
2011;13121007002;8;Subsecção;0
2011;13121007101;8;Subsecção;0
2011;13121007102;8;Subsecção;55
2011;13121007103;8;Subsecção;88
2011;13121007104;8;Subsecção;219
2011;13121007201;8;Subsecção;68
2011;13121007202;8;Subsecção;78
2011;13121007203;8;Subsecção;479
2011;13121007204;8;Subsecção;59
2011;13121007205;8;Subsecção;10
2011;13121007301;8;Subsecção;75
2011;13121007302;8;Subsecção;213
2011;13121007303;8;Subsecção;84
2011;13121007304;8;Subsecção;91
2011;13121007401;8;Subsecção;303
2011;13121007402;8;Subsecção;0
2011;13121007501;8;Subsecção;258
2011;13121007502;8;Subsecção;280
2011;13121007601;8;Subsecção;207
2011;13121007602;8;Subsecção;196
2011;13121007701;8;Subsecção;439
2011;13121007801;8;Subsecção;356
2011;13121007802;8;Subsecção;98
2011;13121007803;8;Subsecção;141
2011;13121007804;8;Subsecção;0
2011;13121007901;8;Subsecção;359
2011;13121007902;8;Subsecção;144
2011;13121008001;8;Subsecção;180
2011;13121008002;8;Subsecção;54
2011;13121008003;8;Subsecção;104
2011;13121008004;8;Subsecção;175
2011;13121008101;8;Subsecção;283
2011;13121008201;8;Subsecção;595
2011;13121008301;8;Subsecção;232
2011;13121008302;8;Subsecção;191
2011;13121008303;8;Subsecção;79
2011;13121008304;8;Subsecção;66
2011;13121008401;8;Subsecção;99
2011;13121008402;8;Subsecção;133
2011;13121008403;8;Subsecção;297
2011;13121008501;8;Subsecção;171
2011;13121008502;8;Subsecção;335
2011;13121008503;8;Subsecção;93
2011;13121008504;8;Subsecção;142
2011;13121008505;8;Subsecção;43
2011;13121008601;8;Subsecção;215
2011;13121008602;8;Subsecção;100
2011;13121008603;8;Subsecção;179
2011;13121008701;8;Subsecção;468
2011;13121008801;8;Subsecção;416
2011;13121008901;8;Subsecção;545
2011;13121100101;8;Subsecção;0
2011;13121100102;8;Subsecção;382
2011;13121100103;8;Subsecção;76
2011;13121100104;8;Subsecção;40
2011;13121100105;8;Subsecção;52
2011;13121100106;8;Subsecção;39
2011;13121100107;8;Subsecção;12
2011;13121100108;8;Subsecção;0
2011;13121100109;8;Subsecção;30
2011;13121100110;8;Subsecção;21
2011;13121100201;8;Subsecção;321
2011;13121100202;8;Subsecção;31
2011;13121100203;8;Subsecção;411
2011;13121100301;8;Subsecção;75
2011;13121100302;8;Subsecção;6
2011;13121100303;8;Subsecção;2
2011;13121100304;8;Subsecção;187
2011;13121100305;8;Subsecção;83
2011;13121100306;8;Subsecção;50
2011;13121100307;8;Subsecção;82
2011;13121100308;8;Subsecção;78
2011;13121100309;8;Subsecção;0
2011;13121100310;8;Subsecção;26
2011;13121100311;8;Subsecção;51
2011;13121100401;8;Subsecção;143
2011;13121100402;8;Subsecção;32
2011;13121100403;8;Subsecção;21
2011;13121100404;8;Subsecção;7
2011;13121100405;8;Subsecção;68
2011;13121100406;8;Subsecção;410
2011;13121100407;8;Subsecção;2
2011;13121100501;8;Subsecção;508
2011;13121100502;8;Subsecção;224
2011;13121100503;8;Subsecção;130
2011;13121100504;8;Subsecção;18
2011;13121100601;8;Subsecção;100
2011;13121100602;8;Subsecção;37
2011;13121100603;8;Subsecção;186
2011;13121100604;8;Subsecção;235
2011;13121100605;8;Subsecção;67
2011;13121100701;8;Subsecção;0
2011;13121100702;8;Subsecção;0
2011;13121100703;8;Subsecção;47
2011;13121100704;8;Subsecção;459
2011;13121100801;8;Subsecção;45
2011;13121100802;8;Subsecção;48
2011;13121100803;8;Subsecção;229
2011;13121100804;8;Subsecção;478
2011;13121100901;8;Subsecção;708
2011;13121101001;8;Subsecção;152
2011;13121101002;8;Subsecção;200
2011;13121101003;8;Subsecção;4
2011;13121101004;8;Subsecção;217
2011;13121101101;8;Subsecção;398
2011;13121101102;8;Subsecção;0
2011;13121101103;8;Subsecção;199
2011;13121101104;8;Subsecção;117
2011;13121101105;8;Subsecção;143
2011;13121101106;8;Subsecção;0
2011;13121101107;8;Subsecção;387
2011;13121101201;8;Subsecção;685
2011;13121101301;8;Subsecção;258
2011;13121101302;8;Subsecção;45
2011;13121101303;8;Subsecção;28
2011;13121101304;8;Subsecção;19
2011;13121101305;8;Subsecção;513
2011;13121101401;8;Subsecção;486
2011;13121101402;8;Subsecção;92
2011;13121101501;8;Subsecção;2
2011;13121101502;8;Subsecção;0
2011;13121101503;8;Subsecção;123
2011;13121101504;8;Subsecção;359
2011;13121101505;8;Subsecção;82
2011;13121101506;8;Subsecção;257
2011;13121101601;8;Subsecção;307
2011;13121101602;8;Subsecção;87
2011;13121101603;8;Subsecção;39
2011;13121101604;8;Subsecção;100
2011;13121101605;8;Subsecção;40
2011;13121101606;8;Subsecção;11
2011;13121101607;8;Subsecção;7
2011;13121101608;8;Subsecção;0
2011;13121101609;8;Subsecção;26
2011;13121101701;8;Subsecção;390
2011;13121101801;8;Subsecção;435
2011;13121101901;8;Subsecção;99
2011;13121101902;8;Subsecção;205
2011;13121102001;8;Subsecção;132
2011;13121102002;8;Subsecção;413
2011;13121102101;8;Subsecção;248
2011;13121102102;8;Subsecção;0
2011;13121102103;8;Subsecção;152
2011;13121102104;8;Subsecção;164
2011;13121102201;8;Subsecção;38
2011;13121102202;8;Subsecção;14
2011;13121102203;8;Subsecção;29
2011;13121102204;8;Subsecção;73
2011;13121102205;8;Subsecção;17
2011;13121102206;8;Subsecção;16
2011;13121102207;8;Subsecção;133
2011;13121102208;8;Subsecção;26
2011;13121102209;8;Subsecção;35
2011;13121102210;8;Subsecção;88
2011;13121102211;8;Subsecção;41
2011;13121102212;8;Subsecção;43
2011;13121102213;8;Subsecção;72
2011;13121102301;8;Subsecção;630
2011;13121102302;8;Subsecção;199
2011;13121102303;8;Subsecção;0
2011;13121102401;8;Subsecção;554
2011;13121102501;8;Subsecção;216
2011;13121102502;8;Subsecção;55
2011;13121102503;8;Subsecção;156
2011;13121102504;8;Subsecção;71
2011;13121102601;8;Subsecção;349
2011;13121102602;8;Subsecção;156
2011;13121102701;8;Subsecção;245
2011;13121102702;8;Subsecção;31
2011;13121102801;8;Subsecção;294
2011;13121102802;8;Subsecção;149
2011;13121102803;8;Subsecção;284
2011;13121102901;8;Subsecção;779
2011;13121103001;8;Subsecção;271
2011;13121103002;8;Subsecção;75
2011;13121103003;8;Subsecção;98
2011;13121103004;8;Subsecção;273
2011;13121103101;8;Subsecção;188
2011;13121103102;8;Subsecção;125
2011;13121103103;8;Subsecção;50
2011;13121103104;8;Subsecção;187
2011;13121103201;8;Subsecção;0
2011;13121103202;8;Subsecção;21
2011;13121103203;8;Subsecção;35
2011;13121103204;8;Subsecção;81
2011;13121103205;8;Subsecção;269
2011;13121103206;8;Subsecção;36
2011;13121103301;8;Subsecção;0
2011;13121103302;8;Subsecção;108
2011;13121103303;8;Subsecção;78
2011;13121103304;8;Subsecção;137
2011;13121103305;8;Subsecção;62
2011;13121103306;8;Subsecção;80
2011;13121103307;8;Subsecção;75
2011;13121103308;8;Subsecção;138
2011;13121103401;8;Subsecção;56
2011;13121103402;8;Subsecção;271
2011;13121103403;8;Subsecção;128
2011;13121103404;8;Subsecção;57
2011;13121103405;8;Subsecção;74
2011;13121103406;8;Subsecção;40
2011;13121103407;8;Subsecção;36
2011;13121103501;8;Subsecção;121
2011;13121103502;8;Subsecção;454
2011;13121103601;8;Subsecção;160
2011;13121103602;8;Subsecção;177
2011;13121103603;8;Subsecção;181
2011;13121103604;8;Subsecção;188
2011;13121103701;8;Subsecção;378
2011;13121103801;8;Subsecção;208
2011;13121103802;8;Subsecção;157
2011;13121103803;8;Subsecção;216
2011;13121103901;8;Subsecção;286
2011;13121103902;8;Subsecção;0
2011;13121103903;8;Subsecção;253
2011;13121103904;8;Subsecção;59
2011;13121104001;8;Subsecção;224
2011;13121104002;8;Subsecção;273
2011;13121104003;8;Subsecção;39
2011;13121104004;8;Subsecção;37
2011;13121104101;8;Subsecção;177
2011;13121104102;8;Subsecção;84
2011;13121104103;8;Subsecção;132
2011;13121104104;8;Subsecção;119
2011;13121104105;8;Subsecção;83
2011;13121104201;8;Subsecção;248
2011;13121104202;8;Subsecção;11
2011;13121104203;8;Subsecção;475
2011;13121104301;8;Subsecção;143
2011;13121104302;8;Subsecção;59
2011;13121104303;8;Subsecção;173
2011;13121104304;8;Subsecção;95
2011;13121104305;8;Subsecção;144
2011;13121104306;8;Subsecção;29
2011;13121104307;8;Subsecção;59
2011;13121104401;8;Subsecção;160
2011;13121104402;8;Subsecção;256
2011;13121104501;8;Subsecção;11
2011;13121104502;8;Subsecção;179
2011;13121104503;8;Subsecção;249
2011;13121104601;8;Subsecção;116
2011;13121104602;8;Subsecção;49
2011;13121104603;8;Subsecção;35
2011;13121104604;8;Subsecção;58
2011;13121104605;8;Subsecção;0
2011;13121104606;8;Subsecção;107
2011;13121104607;8;Subsecção;15
2011;13121104608;8;Subsecção;22
2011;13121104609;8;Subsecção;67
2011;13121104610;8;Subsecção;41
2011;13121104701;8;Subsecção;496
2011;13121104801;8;Subsecção;38
2011;13121104802;8;Subsecção;46
2011;13121104803;8;Subsecção;29
2011;13121104804;8;Subsecção;39
2011;13121104805;8;Subsecção;54
2011;13121104806;8;Subsecção;50
2011;13121104807;8;Subsecção;419
2011;13121104808;8;Subsecção;202
2011;13121104809;8;Subsecção;4
2011;13121104810;8;Subsecção;5
2011;13121104811;8;Subsecção;4
2011;13121104812;8;Subsecção;0
2011;13121104813;8;Subsecção;16
2011;13121104901;8;Subsecção;112
2011;13121104902;8;Subsecção;64
2011;13121104903;8;Subsecção;142
2011;13121104904;8;Subsecção;146
2011;13121104905;8;Subsecção;22
2011;13121105001;8;Subsecção;430
2011;13121105002;8;Subsecção;294
2011;13121105101;8;Subsecção;534
2011;13121105201;8;Subsecção;285
2011;13121105202;8;Subsecção;232
2011;13121105301;8;Subsecção;135
2011;13121105302;8;Subsecção;4
2011;13121105303;8;Subsecção;0
2011;13121105304;8;Subsecção;24
2011;13121105305;8;Subsecção;49
2011;13121105306;8;Subsecção;250
2011;13121105307;8;Subsecção;45
2011;13121105401;8;Subsecção;539
2011;13121105501;8;Subsecção;114
2011;13121105502;8;Subsecção;235
2011;13121105503;8;Subsecção;307
2011;13121105601;8;Subsecção;699
2011;13121105701;8;Subsecção;142
2011;13121105702;8;Subsecção;326
2011;13121105801;8;Subsecção;108
2011;13121105802;8;Subsecção;10
2011;13121105803;8;Subsecção;113
2011;13121105804;8;Subsecção;127
2011;13121105901;8;Subsecção;690
2011;13121106001;8;Subsecção;88
2011;13121106002;8;Subsecção;5
2011;13121106003;8;Subsecção;232
2011;13121106004;8;Subsecção;117
2011;13121106005;8;Subsecção;59
2011;13121106006;8;Subsecção;79
2011;13121106007;8;Subsecção;71
2011;13121106008;8;Subsecção;0
2011;13121106101;8;Subsecção;72
2011;13121106102;8;Subsecção;123
2011;13121106103;8;Subsecção;146
2011;13121106104;8;Subsecção;169
2011;13121106201;8;Subsecção;744
2011;13121200101;8;Subsecção;230
2011;13121200102;8;Subsecção;294
2011;13121200103;8;Subsecção;0
2011;13121200201;8;Subsecção;148
2011;13121200202;8;Subsecção;155
2011;13121200203;8;Subsecção;195
2011;13121200301;8;Subsecção;355
2011;13121200302;8;Subsecção;184
2011;13121200401;8;Subsecção;41
2011;13121200402;8;Subsecção;247
2011;13121200403;8;Subsecção;115
2011;13121200501;8;Subsecção;199
2011;13121200502;8;Subsecção;308
2011;13121200601;8;Subsecção;278
2011;13121200602;8;Subsecção;131
2011;13121200603;8;Subsecção;17
2011;13121200701;8;Subsecção;233
2011;13121200702;8;Subsecção;129
2011;13121200801;8;Subsecção;223
2011;13121200802;8;Subsecção;220
2011;13121200901;8;Subsecção;161
2011;13121200902;8;Subsecção;65
2011;13121200903;8;Subsecção;83
2011;13121200904;8;Subsecção;28
2011;13121201001;8;Subsecção;95
2011;13121201002;8;Subsecção;62
2011;13121201003;8;Subsecção;49
2011;13121201004;8;Subsecção;61
2011;13121201005;8;Subsecção;116
2011;13121201006;8;Subsecção;145
2011;13121201101;8;Subsecção;34
2011;13121201102;8;Subsecção;99
2011;13121201103;8;Subsecção;11
2011;13121201104;8;Subsecção;257
2011;13121201201;8;Subsecção;104
2011;13121201202;8;Subsecção;84
2011;13121201203;8;Subsecção;182
2011;13121201204;8;Subsecção;55
2011;13121201301;8;Subsecção;275
2011;13121201302;8;Subsecção;100
2011;13121201303;8;Subsecção;88
2011;13121201304;8;Subsecção;2
2011;13121201401;8;Subsecção;320
2011;13121201402;8;Subsecção;84
2011;13121201501;8;Subsecção;80
2011;13121201502;8;Subsecção;151
2011;13121201503;8;Subsecção;37
2011;13121201504;8;Subsecção;18
2011;13121201505;8;Subsecção;6
2011;13121201506;8;Subsecção;10
2011;13121201507;8;Subsecção;0
2011;13121201508;8;Subsecção;73
2011;13121201601;8;Subsecção;141
2011;13121201602;8;Subsecção;81
2011;13121201603;8;Subsecção;133
2011;13121201604;8;Subsecção;20
2011;13121201605;8;Subsecção;85
2011;13121201701;8;Subsecção;151
2011;13121201702;8;Subsecção;40
2011;13121201703;8;Subsecção;61
2011;13121201704;8;Subsecção;82
2011;13121201705;8;Subsecção;21
2011;13121201801;8;Subsecção;96
2011;13121201802;8;Subsecção;0
2011;13121201803;8;Subsecção;33
2011;13121201804;8;Subsecção;26
2011;13121201805;8;Subsecção;5
2011;13121201806;8;Subsecção;7
2011;13121201807;8;Subsecção;16
2011;13121201808;8;Subsecção;31
2011;13121201901;8;Subsecção;200
2011;13121201902;8;Subsecção;123
2011;13121201903;8;Subsecção;36
2011;13121202001;8;Subsecção;0
2011;13121202002;8;Subsecção;5
2011;13121202003;8;Subsecção;14
2011;13121202004;8;Subsecção;9
2011;13121202005;8;Subsecção;0
2011;13121202006;8;Subsecção;9
2011;13121202007;8;Subsecção;0
2011;13121202008;8;Subsecção;3
2011;13121202009;8;Subsecção;0
2011;13121202010;8;Subsecção;0
2011;13121202011;8;Subsecção;52
2011;13121202012;8;Subsecção;12
2011;13121202013;8;Subsecção;1
2011;13121202014;8;Subsecção;0
2011;13121202015;8;Subsecção;141
2011;13121202016;8;Subsecção;29
2011;13121202101;8;Subsecção;196
2011;13121202102;8;Subsecção;133
2011;13121202201;8;Subsecção;155
2011;13121202202;8;Subsecção;126
2011;13121202203;8;Subsecção;0
2011;13121202204;8;Subsecção;119
2011;13121300101;8;Subsecção;229
2011;13121300102;8;Subsecção;238
2011;13121300201;8;Subsecção;37
2011;13121300202;8;Subsecção;15
2011;13121300203;8;Subsecção;88
2011;13121300204;8;Subsecção;63
2011;13121300205;8;Subsecção;101
2011;13121300206;8;Subsecção;50
2011;13121300207;8;Subsecção;0
2011;13121300208;8;Subsecção;21
2011;13121300209;8;Subsecção;10
2011;13121300210;8;Subsecção;20
2011;13121300301;8;Subsecção;98
2011;13121300302;8;Subsecção;46
2011;13121300303;8;Subsecção;94
2011;13121300304;8;Subsecção;11
2011;13121300305;8;Subsecção;85
2011;13121300306;8;Subsecção;155
2011;13121300307;8;Subsecção;14
2011;13121300308;8;Subsecção;44
2011;13121300309;8;Subsecção;40
2011;13121300401;8;Subsecção;52
2011;13121300402;8;Subsecção;147
2011;13121300403;8;Subsecção;0
2011;13121300404;8;Subsecção;57
2011;13121300405;8;Subsecção;18
2011;13121300406;8;Subsecção;35
2011;13121300407;8;Subsecção;24
2011;13121300408;8;Subsecção;12
2011;13121300409;8;Subsecção;18
2011;13121300410;8;Subsecção;42
2011;13121300411;8;Subsecção;42
2011;13121400101;8;Subsecção;5
2011;13121400102;8;Subsecção;160
2011;13121400103;8;Subsecção;46
2011;13121400104;8;Subsecção;13
2011;13121400105;8;Subsecção;87
2011;13121400106;8;Subsecção;5
2011;13121400107;8;Subsecção;1
2011;13121400108;8;Subsecção;37
2011;13121400201;8;Subsecção;62
2011;13121400202;8;Subsecção;33
2011;13121400203;8;Subsecção;12
2011;13121400204;8;Subsecção;204
2011;13121400205;8;Subsecção;56
2011;13121400301;8;Subsecção;142
2011;13121400302;8;Subsecção;127
2011;13121400303;8;Subsecção;33
2011;13121400304;8;Subsecção;88
2011;13121400401;8;Subsecção;0
2011;13121400402;8;Subsecção;69
2011;13121400403;8;Subsecção;56
2011;13121400404;8;Subsecção;173
2011;13121400405;8;Subsecção;39
2011;13121400501;8;Subsecção;36
2011;13121400502;8;Subsecção;183
2011;13121400503;8;Subsecção;0
2011;13121400504;8;Subsecção;154
2011;13121400505;8;Subsecção;23
2011;13121400506;8;Subsecção;130
2011;13121400507;8;Subsecção;0
2011;13121400601;8;Subsecção;143
2011;13121400602;8;Subsecção;15
2011;13121400603;8;Subsecção;40
2011;13121400604;8;Subsecção;54
2011;13121400701;8;Subsecção;34
2011;13121400702;8;Subsecção;30
2011;13121400703;8;Subsecção;21
2011;13121400704;8;Subsecção;24
2011;13121400705;8;Subsecção;3
2011;13121400706;8;Subsecção;20
2011;13121400707;8;Subsecção;217
2011;13121400708;8;Subsecção;42
2011;13121400709;8;Subsecção;149
2011;13121400801;8;Subsecção;74
2011;13121400802;8;Subsecção;126
2011;13121400803;8;Subsecção;10
2011;13121400804;8;Subsecção;123
2011;13121400805;8;Subsecção;10
2011;13121400806;8;Subsecção;9
2011;13121400807;8;Subsecção;0
2011;13121400808;8;Subsecção;38
2011;13121400901;8;Subsecção;97
2011;13121400902;8;Subsecção;207
2011;13121400903;8;Subsecção;0
2011;13121500101;8;Subsecção;63
2011;13121500102;8;Subsecção;99
2011;13121500103;8;Subsecção;23
2011;13121500104;8;Subsecção;31
2011;13121500105;8;Subsecção;65
2011;13121500106;8;Subsecção;64
2011;13121500107;8;Subsecção;0
2011;13121500108;8;Subsecção;37
2011;13121500201;8;Subsecção;50
2011;13121500202;8;Subsecção;14
2011;13121500203;8;Subsecção;8
2011;13121500204;8;Subsecção;8
2011;13121500205;8;Subsecção;0
2011;13121500206;8;Subsecção;2
2011;13121500207;8;Subsecção;65
2011;13121500208;8;Subsecção;0
2011;13121500209;8;Subsecção;0
2011;13121500210;8;Subsecção;102
2011;13121500301;8;Subsecção;58
2011;13121500302;8;Subsecção;0
2011;13121500303;8;Subsecção;0
2011;13121500304;8;Subsecção;131
2011;13121500305;8;Subsecção;268
2011;13121500401;8;Subsecção;10
2011;13121500402;8;Subsecção;21
2011;13121500403;8;Subsecção;41
2011;13121500404;8;Subsecção;87
2011;13121500405;8;Subsecção;98
2011;13121500406;8;Subsecção;67
2011;13121500501;8;Subsecção;197
2011;13121500502;8;Subsecção;83
2011;13121500503;8;Subsecção;6
2011;13121500504;8;Subsecção;103
2011;13121500505;8;Subsecção;100
